business_date,store_id,category_name,product_name,authoritative_price,quantity,revenue_at_period_price
2024-03-05,S11,Baby Care,Pampers Baby Powder XL,1101.93,-2.000,-2203.86
2024-03-05,S11,Baby Care,Pampers Diapers Large,218.95,1.000,218.95
2024-03-05,S11,Beverages,Paper Boat Tea Leaf 2L,274.58,3.000,823.74
2024-03-05,S11,Biscuits & Snacks,Parle Cream Biscuit 150g,95.35,2.000,190.70
2024-03-05,S11,Biscuits & Snacks,Parle Marie Gold 100g,68.95,1.000,68.95
2024-03-05,S11,Personal Care,Patanjali Hair Oil 100g,177.06,2.000,354.12
2024-03-05,S11,Personal Care,Patanjali Hair Oil 100g,459.95,1.000,459.95
2024-03-05,S11,Confectionery,Perfetti Candy Pack Pack of 10,143.35,6.000,860.10
2024-03-05,S11,Confectionery,Perfetti Dark Chocolate 100g,109.59,-1.000,-109.59
2024-03-05,S11,Fruits & Vegetables,Safal Apple 1kg,298.27,-2.000,-596.54
2024-03-05,S11,Fruits & Vegetables,Safal Banana Loose,92.25,2.000,184.50
2024-03-05,S11,Fruits & Vegetables,Safal Banana Loose,204.95,-1.000,-204.95
2024-03-05,S11,Fruits & Vegetables,Safal Potato 1kg,158.77,1.000,158.77
2024-03-05,S11,Frozen & Ready to Eat,Sumeru French Fries 400g,364.24,3.000,1092.72
2024-03-05,S11,Frozen & Ready to Eat,Sumeru Idli Batter 400g,472.66,1.000,472.66
2024-03-05,S11,Frozen & Ready to Eat,Sumeru Ready Paratha 200g,71.39,1.000,71.39
2024-03-05,S11,Edible Oils,Sundrop Sunflower Oil 1L,546.15,1.000,546.15
2024-03-05,S11,Biscuits & Snacks,Sunfeast Cookies 60g,21.95,2.000,43.90
2024-03-05,S11,Biscuits & Snacks,Sunfeast Marie Gold 100g,84.60,2.000,169.20
2024-03-05,S11,Biscuits & Snacks,Sunfeast Marie Gold 400g,44.54,3.000,133.62
2024-03-05,S11,Home Care,Surf Excel Fabric Conditioner 500ml,518.86,3.000,1556.58
2024-03-05,S11,Beverages,Tata Tea Soda 500g,310.13,2.000,620.26
2024-03-05,S11,Biscuits & Snacks,Unibic Cookies 100g,45.95,1.000,45.95
2024-03-05,S11,Biscuits & Snacks,Unibic Cream Biscuit 60g,13.83,2.000,27.66
2024-03-05,S11,Biscuits & Snacks,Unibic Glucose Biscuit 150g,31.65,2.000,63.30
2024-03-05,S11,Home Care,Vim Toilet Cleaner 1kg,221.03,2.000,442.06
2024-03-05,S11,Frozen & Ready to Eat,iD Fresh French Fries 200g,396.14,1.000,396.14
2024-03-05,S12,Staples & Grains,24 Mantra Sona Masoori Rice 10kg,468.18,1.000,468.18
2024-03-05,S12,Spices & Masala,Aachi Chilli Powder 200g,137.38,1.000,137.38
2024-03-05,S12,Spices & Masala,Aachi Coriander Powder 200g,295.95,2.000,591.90
2024-03-05,S12,Spices & Masala,Aachi Sambar Powder 500g,219.41,1.000,219.41
2024-03-05,S12,Dairy,Amul Butter 500g,553.55,3.000,1660.65
2024-03-05,S12,Dairy,Amul Butter 500g,474.18,2.000,948.36
2024-03-05,S12,Dairy,Amul Curd 500ml,589.95,4.000,2359.80
2024-03-05,S12,Biscuits & Snacks,Bikano Marie Gold 60g,53.87,2.000,107.74
2024-03-05,S12,Beverages,Bisleri Mineral Water 600ml,119.04,4.000,476.16
2024-03-05,S12,Biscuits & Snacks,Britannia Cookies 150g,11.95,3.000,35.85
2024-03-05,S12,Biscuits & Snacks,Britannia Glucose Biscuit 400g,46.35,1.000,46.35
2024-03-05,S12,Biscuits & Snacks,Britannia Khakhra 250g,29.57,2.000,59.14
2024-03-05,S12,Biscuits & Snacks,Britannia Marie Gold 400g,94.95,1.000,94.95
2024-03-05,S12,Beverages,Bru Soda 2L,471.52,2.000,943.04
2024-03-05,S12,Confectionery,Cadbury Candy Pack 50g,169.98,3.000,509.94
2024-03-05,S12,Confectionery,Cadbury Chewing Gum 50g,278.86,3.000,836.58
2024-03-05,S12,Confectionery,Cadbury Dark Chocolate 50g,102.70,4.000,410.80
2024-03-05,S12,Confectionery,Cadbury Milk Chocolate Pack of 10,215.50,3.000,646.50
2024-03-05,S12,Stationery & General,Camlin Ball Pen Pack of 5,373.95,2.000,747.90
2024-03-05,S12,Stationery & General,Camlin Notebook Pack of 5,72.61,2.000,145.22
2024-03-05,S12,Stationery & General,Camlin Pencil Box 500 sheets,130.64,1.000,130.64
2024-03-05,S12,Stationery & General,Camlin Pencil Box Pack of 5,413.27,3.000,1239.81
2024-03-05,S12,Stationery & General,Cello A4 Paper Ream 1 pc,71.73,1.000,71.73
2024-03-05,S12,Stationery & General,Cello A4 Paper Ream 1 pc,35.56,5.000,177.80
2024-03-05,S12,Stationery & General,Cello Ball Pen Pack of 5,104.62,1.000,104.62
2024-03-05,S12,Stationery & General,Cello Notebook 1 pc,357.87,2.000,715.74
2024-03-05,S12,Stationery & General,Cello Pencil Box Pack of 5,413.95,1.000,413.95
2024-03-05,S12,Stationery & General,Classmate Ball Pen Pack of 5,408.40,3.000,1225.20
2024-03-05,S12,Stationery & General,Classmate Ball Pen Pack of 5,408.52,1.000,408.52
2024-03-05,S12,Stationery & General,Classmate Notebook 500 sheets,90.22,2.000,180.44
2024-03-05,S12,Stationery & General,Classmate Pencil Box 500 sheets,281.78,2.000,563.56
2024-03-05,S12,Personal Care,Colgate Bathing Soap 75g,468.07,2.000,936.14
2024-03-05,S12,Home Care,Comfort Dishwash Bar 1kg,56.15,2.000,112.30
2024-03-05,S12,Home Care,Comfort Fabric Conditioner 1kg,231.95,2.000,463.90
2024-03-05,S12,Home Care,Comfort Toilet Cleaner 200g,177.64,2.000,355.28
2024-03-05,S12,Staples & Grains,Daawat Whole Wheat Atta 1kg,303.95,2.000,607.90
2024-03-05,S12,Edible Oils,Dhara Rice Bran Oil 5L,423.67,2.000,847.34
2024-03-05,S12,Personal Care,Dove Hair Oil 340ml,611.95,1.000,611.95
2024-03-05,S12,Spices & Masala,Eastern Garam Masala 200g,60.81,2.000,121.62
2024-03-05,S12,Spices & Masala,Eastern Garam Masala 500g,235.92,2.000,471.84
2024-03-05,S12,Spices & Masala,Eastern Sambar Powder 500g,85.95,2.000,171.90
2024-03-05,S12,Spices & Masala,Eastern Turmeric Powder 200g,516.36,3.000,1549.08
2024-03-05,S12,Bakery,English Oven Rusk 6 pc,135.65,2.000,271.30
2024-03-05,S12,Spices & Masala,Everest Garam Masala 200g,280.80,1.000,280.80
2024-03-05,S12,Fruits & Vegetables,Farm Fresh Apple 500g,129.94,1.000,129.94
2024-03-05,S12,Fruits & Vegetables,Farm Fresh Apple Loose,155.98,4.000,623.92
2024-03-05,S12,Fruits & Vegetables,Farm Fresh Apple Loose,53.95,2.000,107.90
2024-03-05,S12,Fruits & Vegetables,Farm Fresh Banana 1kg,222.77,6.000,1336.62
2024-03-05,S12,Fruits & Vegetables,Farm Fresh Carrot 500g,202.92,3.000,608.76
2024-03-05,S12,Fruits & Vegetables,Farm Fresh Onion Loose,72.20,2.000,144.40
2024-03-05,S12,Staples & Grains,Fortune Basmati Rice 10kg,985.90,2.000,1971.80
2024-03-05,S12,Edible Oils,Fortune Groundnut Oil 5L,211.95,2.000,423.90
2024-03-05,S12,Staples & Grains,Fortune Sona Masoori Rice 1kg,1356.49,2.000,2712.98
2024-03-05,S12,Staples & Grains,Fortune Toor Dal 10kg,1424.95,5.000,7124.75
2024-03-05,S12,Edible Oils,Gold Winner Groundnut Oil 5L,283.38,2.000,566.76
2024-03-05,S12,Edible Oils,Gold Winner Mustard Oil 1L,437.31,2.000,874.62
2024-03-05,S12,Home Care,Harpic Dishwash Bar 200g,366.79,4.000,1467.16
2024-03-05,S12,Bakery,Harvest Gold Muffin 400g,133.39,3.000,400.17
2024-03-05,S12,Bakery,Harvest Gold Muffin Pack of 2,88.45,1.000,88.45
2024-03-05,S12,Bakery,Harvest Gold Pav Bun Pack of 2,68.95,1.000,68.95
2024-03-05,S12,Bakery,Harvest Gold Rusk 6 pc,139.95,2.000,279.90
2024-03-05,S12,Dairy,Heritage Cheese Slices 500g,526.95,1.000,526.95
2024-03-05,S12,Dairy,Heritage Paneer 1L,120.10,2.000,240.20
2024-03-05,S12,Personal Care,Himalaya Toothpaste 100g,561.07,2.000,1122.14
2024-03-05,S12,Baby Care,Huggies Baby Powder Medium,985.47,2.000,1970.94
2024-03-05,S12,Staples & Grains,India Gate Basmati Rice 5kg,216.12,2.000,432.24
2024-03-05,S12,Baby Care,Johnson's Baby Powder Large,540.51,1.000,540.51
2024-03-05,S12,Baby Care,Johnson's Diapers Large,1175.95,2.000,2351.90
2024-03-05,S12,Home Care,Lizol Floor Cleaner 500ml,418.86,3.000,1256.58
2024-03-05,S12,Bakery,Local Bakery Pav Bun 6 pc,145.09,3.000,435.27
2024-03-05,S12,Bakery,Local Bakery Pav Bun Pack of 2,190.50,2.000,381.00
2024-03-05,S12,Bakery,Local Bakery Rusk Pack of 2,140.95,1.000,140.95
2024-03-05,S12,Fruits & Vegetables,Local Mandi Apple 500g,232.65,1.000,232.65
2024-03-05,S12,Fruits & Vegetables,Local Mandi Onion 1kg,45.95,1.000,45.95
2024-03-05,S12,Fruits & Vegetables,Local Mandi Onion 500g,142.59,3.000,427.77
2024-03-05,S12,Fruits & Vegetables,Local Mandi Onion Loose,162.57,3.000,487.71
2024-03-05,S12,Fruits & Vegetables,Local Mandi Tomato 1kg,65.95,3.000,197.85
2024-03-05,S12,Baby Care,Mamypoko Baby Wipes Medium,662.70,2.000,1325.40
2024-03-05,S12,Baby Care,Mamypoko Diapers Large,739.86,2.000,1479.72
2024-03-05,S12,Baby Care,Mamypoko Diapers Medium,923.59,3.000,2770.77
2024-03-05,S12,Frozen & Ready to Eat,McCain French Fries 400g,205.43,2.000,410.86
2024-03-05,S12,Frozen & Ready to Eat,McCain Frozen Peas 200g,148.36,3.000,445.08
2024-03-05,S12,Dairy,Milky Mist Butter 200g,521.24,2.000,1042.48
2024-03-05,S12,Dairy,Milky Mist Ghee 500ml,118.78,6.000,712.68
2024-03-05,S12,Dairy,Milky Mist Paneer 500ml,449.95,1.000,449.95
2024-03-05,S12,Bakery,Modern Pav Bun 6 pc,54.76,1.000,54.76
2024-03-05,S12,Dairy,Mother Dairy Butter 200ml,650.25,5.000,3251.25
2024-03-05,S12,Dairy,Nandini Cheese Slices 200g,41.96,1.000,41.96
2024-03-05,S12,Dairy,Nandini Curd 500ml,47.87,2.000,95.74
2024-03-05,S12,Stationery & General,Nataraj Ball Pen 500 sheets,325.58,3.000,976.74
2024-03-05,S12,Stationery & General,Nataraj Pencil Box 1 pc,78.69,1.000,78.69
2024-03-05,S12,Stationery & General,Nataraj Pencil Box Pack of 5,263.95,1.000,263.95
2024-03-05,S12,Baby Care,Pampers Baby Powder Small,1516.75,1.000,1516.75
2024-03-05,S12,Baby Care,Pampers Diapers Large,819.74,2.000,1639.48
2024-03-05,S12,Beverages,Paper Boat Cola 250g,29.46,1.000,29.46
2024-03-05,S12,Beverages,Paper Boat Mineral Water 1L,290.47,1.000,290.47
2024-03-05,S12,Beverages,Paper Boat Mineral Water 250g,435.03,3.000,1305.09
2024-03-05,S12,Biscuits & Snacks,Parle Cookies 60g,59.37,2.000,118.74
2024-03-05,S12,Biscuits & Snacks,Parle Marie Gold 100g,68.95,3.000,206.85
2024-03-05,S12,Confectionery,Perfetti Candy Pack Pack of 10,99.05,1.000,99.05
2024-03-05,S12,Confectionery,Perfetti Chewing Gum 25g,27.06,1.000,27.06
2024-03-05,S12,Confectionery,Perfetti Milk Chocolate 50g,57.95,1.000,57.95
2024-03-05,S12,Beverages,Real Cola 250g,430.39,2.000,860.78
2024-03-05,S12,Beverages,Real Instant Coffee 2L,238.95,3.000,716.85
2024-03-05,S12,Beverages,Real Mango Juice 500g,287.42,1.000,287.42
2024-03-05,S12,Beverages,Real Mineral Water 1L,466.61,2.000,933.22
2024-03-05,S12,Beverages,Real Soda 600ml,218.64,3.000,655.92
2024-03-05,S12,Beverages,Real Tea Leaf 600ml,193.95,3.000,581.85
2024-03-05,S12,Edible Oils,Saffola Rice Bran Oil 5L,1054.95,1.000,1054.95
2024-03-05,S12,Edible Oils,Saffola Rice Bran Oil 5L,547.95,3.000,1643.85
2024-03-05,S12,Frozen & Ready to Eat,Sumeru Frozen Peas 1kg,305.48,1.000,305.48
2024-03-05,S12,Frozen & Ready to Eat,Sumeru Ready Paratha 1kg,243.81,1.000,243.81
2024-03-05,S12,Frozen & Ready to Eat,Sumeru Ready Paratha 200g,71.39,2.000,142.78
2024-03-05,S12,Edible Oils,Sundrop Mustard Oil 5L,130.84,1.000,130.84
2024-03-05,S12,Biscuits & Snacks,Sunfeast Glucose Biscuit 250g,101.95,2.000,203.90
2024-03-05,S12,Biscuits & Snacks,Sunfeast Marie Gold 400g,44.54,3.000,133.62
2024-03-05,S12,Home Care,Surf Excel Floor Cleaner 500g,387.95,2.000,775.90
2024-03-05,S12,Home Care,Surf Excel Toilet Cleaner 1kg,365.76,1.000,365.76
2024-03-05,S12,Biscuits & Snacks,Unibic Marie Gold 250g,76.95,3.000,230.85
2024-03-05,S12,Biscuits & Snacks,Unibic Marie Gold 400g,22.95,4.000,91.80
2024-03-05,S12,Biscuits & Snacks,Unibic Namkeen Mix 150g,48.10,2.000,96.20
2024-03-05,S12,Home Care,Vim Dishwash Bar 500g,338.13,2.000,676.26
2024-03-05,S12,Frozen & Ready to Eat,iD Fresh Idli Batter 200g,100.45,2.000,200.90
2024-03-05,S12,Frozen & Ready to Eat,iD Fresh Ready Paratha 1kg,260.17,4.000,1040.68
2024-03-06,S01,Staples & Grains,24 Mantra Poha 10kg,1218.17,1.000,1218.17
2024-03-06,S01,Staples & Grains,24 Mantra Sona Masoori Rice 10kg,468.18,3.000,1404.54
2024-03-06,S01,Staples & Grains,24 Mantra Sona Masoori Rice 5kg,1230.97,2.000,2461.94
2024-03-06,S01,Spices & Masala,Aachi Chilli Powder 50g,93.89,1.000,93.89
2024-03-06,S01,Spices & Masala,Aachi Coriander Powder 50g,206.95,1.000,206.95
2024-03-06,S01,Spices & Masala,Aachi Sambar Powder 50g,44.82,1.000,44.82
2024-03-06,S01,Spices & Masala,Aachi Turmeric Powder 500g,41.91,1.000,41.91
2024-03-06,S01,Staples & Grains,Aashirvaad Basmati Rice 5kg,137.26,3.000,411.78
2024-03-06,S01,Dairy,Amul Butter 200g,342.92,2.000,685.84
2024-03-06,S01,Confectionery,Amul Choco Milk Chocolate 100g,221.21,2.000,442.42
2024-03-06,S01,Confectionery,Amul Choco Milk Chocolate Pack of 10,163.86,1.000,163.86
2024-03-06,S01,Dairy,Amul Ghee 500ml,96.95,3.000,290.85
2024-03-06,S01,Dairy,Amul Paneer 1L,193.56,4.000,774.24
2024-03-06,S01,Biscuits & Snacks,Anmol Cookies 150g,9.95,5.000,49.75
2024-03-06,S01,Biscuits & Snacks,Anmol Cream Biscuit 100g,43.95,3.000,131.85
2024-03-06,S01,Biscuits & Snacks,Bikano Khakhra 100g,53.95,1.000,53.95
2024-03-06,S01,Beverages,Bisleri Cola 250g,307.37,3.000,922.11
2024-03-06,S01,Beverages,Bisleri Mineral Water 1L,478.95,3.000,1436.85
2024-03-06,S01,Beverages,Bru Cola 600ml,93.71,1.000,93.71
2024-03-06,S01,Beverages,Bru Soda 2L,471.52,-2.000,-943.04
2024-03-06,S01,Confectionery,Cadbury Candy Pack 50g,261.84,1.000,261.84
2024-03-06,S01,Confectionery,Cadbury Candy Pack 50g,129.95,1.000,129.95
2024-03-06,S01,Confectionery,Cadbury Candy Pack Pack of 10,118.10,3.000,354.30
2024-03-06,S01,Confectionery,Cadbury Dark Chocolate 50g,161.95,3.000,485.85
2024-03-06,S01,Confectionery,Cadbury Milk Chocolate 25g,79.05,4.000,316.20
2024-03-06,S01,Confectionery,Cadbury Milk Chocolate 50g,256.06,4.000,1024.24
2024-03-06,S01,Spices & Masala,Catch Sambar Powder 500g,57.98,3.000,173.94
2024-03-06,S01,Spices & Masala,Catch Turmeric Powder 500g,163.45,1.000,163.45
2024-03-06,S01,Stationery & General,Cello A4 Paper Ream 500 sheets,266.27,1.000,266.27
2024-03-06,S01,Stationery & General,Cello Ball Pen 1 pc,27.09,3.000,81.27
2024-03-06,S01,Stationery & General,Cello Pencil Box Pack of 5,413.95,1.000,413.95
2024-03-06,S01,Stationery & General,Classmate A4 Paper Ream 500 sheets,303.45,1.000,303.45
2024-03-06,S01,Stationery & General,Classmate A4 Paper Ream Pack of 5,136.58,2.000,273.16
2024-03-06,S01,Stationery & General,Classmate Ball Pen 1 pc,348.89,4.000,1395.56
2024-03-06,S01,Stationery & General,Classmate Notebook Pack of 5,294.44,2.000,588.88
2024-03-06,S01,Personal Care,Colgate Body Lotion 340ml,636.12,2.000,1272.24
2024-03-06,S01,Personal Care,Colgate Hair Oil 100g,397.38,3.000,1192.14
2024-03-06,S01,Personal Care,Colgate Shampoo 180ml,729.30,1.000,729.30
2024-03-06,S01,Home Care,Comfort Detergent Powder 500ml,287.95,2.000,575.90
2024-03-06,S01,Home Care,Comfort Fabric Conditioner 1kg,231.95,5.000,1159.75
2024-03-06,S01,Home Care,Comfort Floor Cleaner 500g,184.95,1.000,184.95
2024-03-06,S01,Staples & Grains,Daawat Basmati Rice 1kg,1064.29,1.000,1064.29
2024-03-06,S01,Staples & Grains,Daawat Sona Masoori Rice 1kg,893.95,1.000,893.95
2024-03-06,S01,Staples & Grains,Daawat Toor Dal 5kg,1193.22,5.000,5966.10
2024-03-06,S01,Edible Oils,Dhara Mustard Oil 1L,857.51,1.000,857.51
2024-03-06,S01,Edible Oils,Dhara Sunflower Oil 2L,293.96,3.000,881.88
2024-03-06,S01,Personal Care,Dove Hair Oil 75g,448.91,2.000,897.82
2024-03-06,S01,Personal Care,Dove Hair Oil 75g,290.71,2.000,581.42
2024-03-06,S01,Personal Care,Dove Toothpaste 180ml,499.95,1.000,499.95
2024-03-06,S01,Spices & Masala,Eastern Coriander Powder 500g,53.05,2.000,106.10
2024-03-06,S01,Bakery,English Oven Rusk 400g,26.90,2.000,53.80
2024-03-06,S01,Bakery,English Oven Sandwich Bread Pack of 2,69.95,1.000,69.95
2024-03-06,S01,Spices & Masala,Everest Chilli Powder 50g,151.39,3.000,454.17
2024-03-06,S01,Spices & Masala,Everest Sambar Powder 50g,64.40,1.000,64.40
2024-03-06,S01,Spices & Masala,Everest Turmeric Powder 200g,179.95,1.000,179.95
2024-03-06,S01,Fruits & Vegetables,Farm Fresh Apple 1kg,167.76,2.000,335.52
2024-03-06,S01,Fruits & Vegetables,Farm Fresh Apple 1kg,104.41,2.000,208.82
2024-03-06,S01,Fruits & Vegetables,Farm Fresh Apple 500g,129.94,1.000,129.94
2024-03-06,S01,Fruits & Vegetables,Farm Fresh Apple Loose,160.29,3.000,480.87
2024-03-06,S01,Fruits & Vegetables,Farm Fresh Banana 1kg,222.77,3.000,668.31
2024-03-06,S01,Fruits & Vegetables,Farm Fresh Banana 500g,67.96,1.000,67.96
2024-03-06,S01,Fruits & Vegetables,Farm Fresh Carrot 500g,202.92,3.000,608.76
2024-03-06,S01,Edible Oils,Fortune Rice Bran Oil 2L,726.06,3.000,2178.18
2024-03-06,S01,Staples & Grains,Fortune Sona Masoori Rice 1kg,352.82,2.000,705.64
2024-03-06,S01,Edible Oils,Fortune Sunflower Oil 5L,1095.36,2.000,2190.72
2024-03-06,S01,Edible Oils,Gold Winner Groundnut Oil 5L,283.38,1.000,283.38
2024-03-06,S01,Edible Oils,Gold Winner Mustard Oil 1L,437.31,2.000,874.62
2024-03-06,S01,Edible Oils,Gold Winner Mustard Oil 5L,280.95,2.000,561.90
2024-03-06,S01,Home Care,Harpic Detergent Powder 200g,78.95,4.000,315.80
2024-03-06,S01,Home Care,Harpic Dishwash Bar 200g,366.79,1.000,366.79
2024-03-06,S01,Bakery,Harvest Gold Muffin 400g,133.39,1.000,133.39
2024-03-06,S01,Bakery,Harvest Gold Muffin Pack of 2,88.45,2.000,176.90
2024-03-06,S01,Bakery,Harvest Gold Sandwich Bread 6 pc,129.95,2.000,259.90
2024-03-06,S01,Dairy,Heritage Cheese Slices 200g,118.66,2.000,237.32
2024-03-06,S01,Dairy,Heritage Paneer 1L,120.10,2.000,240.20
2024-03-06,S01,Personal Care,Himalaya Body Lotion 100g,541.84,2.000,1083.68
2024-03-06,S01,Personal Care,Himalaya Hair Oil 340ml,366.95,4.000,1467.80
2024-03-06,S01,Personal Care,Himalaya Toothpaste 340ml,438.42,3.000,1315.26
2024-03-06,S01,Baby Care,Huggies Baby Powder Medium,271.59,0.000,0.00
2024-03-06,S01,Baby Care,Huggies Baby Powder Small,660.37,2.000,1320.74
2024-03-06,S01,Baby Care,Huggies Diapers Small,352.95,2.000,705.90
2024-03-06,S01,Baby Care,Huggies Diapers Small,1456.57,2.000,2913.14
2024-03-06,S01,Frozen & Ready to Eat,ITC Master Chef Idli Batter 200g,281.62,0.000,0.00
2024-03-06,S01,Frozen & Ready to Eat,ITC Master Chef Ready Paratha 400g,136.95,4.000,547.80
2024-03-06,S01,Staples & Grains,India Gate Basmati Rice 5kg,1309.22,1.000,1309.22
2024-03-06,S01,Staples & Grains,India Gate Chana Dal 5kg,416.24,1.000,416.24
2024-03-06,S01,Baby Care,Johnson's Baby Wipes Small,325.28,1.000,325.28
2024-03-06,S01,Bakery,Local Bakery Muffin 400g,59.57,3.000,178.71
2024-03-06,S01,Bakery,Local Bakery Muffin 400g,62.95,2.000,125.90
2024-03-06,S01,Bakery,Local Bakery Muffin Pack of 2,151.97,2.000,303.94
2024-03-06,S01,Bakery,Local Bakery Pav Bun 400g,101.77,0.000,0.00
2024-03-06,S01,Bakery,Local Bakery Pav Bun 6 pc,115.85,1.000,115.85
2024-03-06,S01,Bakery,Local Bakery Rusk Pack of 2,147.18,1.000,147.18
2024-03-06,S01,Bakery,Local Bakery Sandwich Bread Pack of 2,107.37,2.000,214.74
2024-03-06,S01,Fruits & Vegetables,Local Mandi Banana 500g,67.48,2.000,134.96
2024-03-06,S01,Fruits & Vegetables,Local Mandi Banana Loose,128.95,5.000,644.75
2024-03-06,S01,Fruits & Vegetables,Local Mandi Carrot Loose,122.83,1.000,122.83
2024-03-06,S01,Fruits & Vegetables,Local Mandi Onion 1kg,134.95,1.000,134.95
2024-03-06,S01,Fruits & Vegetables,Local Mandi Onion 500g,65.95,1.000,65.95
2024-03-06,S01,Fruits & Vegetables,Local Mandi Potato Loose,155.81,4.000,623.24
2024-03-06,S01,Fruits & Vegetables,Local Mandi Tomato 500g,58.36,6.000,350.16
2024-03-06,S01,Fruits & Vegetables,Local Mandi Tomato Loose,19.95,2.000,39.90
2024-03-06,S01,Spices & Masala,MDH Garam Masala 50g,327.34,3.000,982.02
2024-03-06,S01,Spices & Masala,MDH Sambar Powder 100g,221.75,2.000,443.50
2024-03-06,S01,Baby Care,Mamypoko Baby Powder Medium,1288.17,2.000,2576.34
2024-03-06,S01,Baby Care,Mamypoko Baby Powder XL,221.62,3.000,664.86
2024-03-06,S01,Baby Care,Mamypoko Baby Wipes Small,1121.41,2.000,2242.82
2024-03-06,S01,Baby Care,Mamypoko Baby Wipes XL,1603.81,3.000,4811.43
2024-03-06,S01,Baby Care,Mamypoko Baby Wipes XL,798.18,2.000,1596.36
2024-03-06,S01,Baby Care,Mamypoko Diapers Large,739.86,2.000,1479.72
2024-03-06,S01,Baby Care,Mamypoko Diapers Large,641.17,1.000,641.17
2024-03-06,S01,Baby Care,Mamypoko Diapers XL,1342.57,2.000,2685.14
2024-03-06,S01,Frozen & Ready to Eat,McCain French Fries 200g,407.54,3.000,1222.62
2024-03-06,S01,Frozen & Ready to Eat,McCain French Fries 400g,185.69,1.000,185.69
2024-03-06,S01,Frozen & Ready to Eat,McCain Frozen Peas 200g,336.95,2.000,673.90
2024-03-06,S01,Frozen & Ready to Eat,McCain Frozen Peas 200g,148.36,3.000,445.08
2024-03-06,S01,Frozen & Ready to Eat,McCain Idli Batter 1kg,320.36,5.000,1601.80
2024-03-06,S01,Frozen & Ready to Eat,McCain Idli Batter 400g,101.95,1.000,101.95
2024-03-06,S01,Frozen & Ready to Eat,McCain Ready Paratha 200g,303.95,2.000,607.90
2024-03-06,S01,Dairy,Milky Mist Butter 200g,521.24,2.000,1042.48
2024-03-06,S01,Dairy,Milky Mist Cheese Slices 200ml,540.93,4.000,2163.72
2024-03-06,S01,Bakery,Modern Pav Bun 6 pc,54.76,1.000,54.76
2024-03-06,S01,Bakery,Modern Rusk 400g,186.42,2.000,372.84
2024-03-06,S01,Dairy,Mother Dairy Cheese Slices 200ml,192.10,1.000,192.10
2024-03-06,S01,Dairy,Mother Dairy Curd 200ml,40.41,2.000,80.82
2024-03-06,S01,Dairy,Nandini Butter 1L,611.06,-1.000,-611.06
2024-03-06,S01,Dairy,Nandini Cheese Slices 500g,147.89,2.000,295.78
2024-03-06,S01,Dairy,Nandini Curd 200g,377.27,1.000,377.27
2024-03-06,S01,Dairy,Nandini Ghee 500g,655.99,1.000,655.99
2024-03-06,S01,Dairy,Nandini Toned Milk 1L,493.95,-3.000,-1481.85
2024-03-06,S01,Dairy,Nandini Toned Milk 500g,179.85,2.000,359.70
2024-03-06,S01,Dairy,Nandini Toned Milk 500ml,380.06,1.000,380.06
2024-03-06,S01,Stationery & General,Nataraj A4 Paper Ream 1 pc,225.21,5.000,1126.05
2024-03-06,S01,Stationery & General,Nataraj Pencil Box 1 pc,99.85,3.000,299.55
2024-03-06,S01,Confectionery,Nestle Candy Pack Pack of 10,152.65,-2.000,-305.30
2024-03-06,S01,Confectionery,Nestle Dark Chocolate 50g,270.40,1.000,270.40
2024-03-06,S01,Confectionery,Nestle Dark Chocolate Pack of 10,35.56,1.000,35.56
2024-03-06,S01,Confectionery,Nestle Milk Chocolate Pack of 10,223.50,1.000,223.50
2024-03-06,S01,Baby Care,Pampers Baby Soap Small,703.95,0.000,0.00
2024-03-06,S01,Baby Care,Pampers Baby Wipes Large,481.86,2.000,963.72
2024-03-06,S01,Baby Care,Pampers Baby Wipes Small,1254.95,2.000,2509.90
2024-03-06,S01,Baby Care,Pampers Diapers Large,1426.11,2.000,2852.22
2024-03-06,S01,Baby Care,Pampers Diapers XL,692.51,2.000,1385.02
2024-03-06,S01,Beverages,Paper Boat Tea Leaf 500g,86.90,1.000,86.90
2024-03-06,S01,Beverages,Paper Boat Tea Leaf 600ml,126.23,1.000,126.23
2024-03-06,S01,Biscuits & Snacks,Parle Cream Biscuit 60g,29.54,1.000,29.54
2024-03-06,S01,Personal Care,Patanjali Bathing Soap 100g,260.37,4.000,1041.48
2024-03-06,S01,Personal Care,Patanjali Body Lotion 180ml,113.95,6.000,683.70
